business_id,city,state,postal_code,stars,review_count,diversity
pzYjWGtDZtzNiU7-Kwoebw,Cherry Hill,NJ,8002,3.5,62,1
3VZsvccKrkvmBshoAFrgGw,Wilmington,DE,19805,4.0,14,4
DV0BJwh9qzPqcxufrA_7ag,Santa Barbara,CA,93103,3.0,33,3
3RJbZk_yDY7D62Xt9t88IA,Tampa,FL,33626,4.0,181,3
VqmbGJ6BY530hOlVcLjvqg,Ardmore,PA,19003,4.0,28,5
Cwz2B0bXZXwCZ6Ru9-P6UA,Philadelphia,PA,19149,2.5,13,3
pHFptwQwCTXGDGJKApjwMQ,New Orleans,LA,70130,2.5,19,2
YwezxSSXcrT5GOTI5MddPg,New Orleans,LA,70115,4.0,330,1
osomcHxvrAGlXoDvlb9G_g,Tampa,FL,33611,5.0,24,4
knP_Le69wM8xv40B99ztCQ,St. Petersburg,FL,33701,4.5,423,3
LuHb5HCrsGKN5VvekMOmuQ,Nashville,TN,37217,2.5,23,3
KBzvDydaFaE-E8G2NU2yyg,Stratford,NJ,8084,3.5,50,4
3KBmikLCbCo6HziOGd3m0g,Indianapolis,IN,46236,3.0,33,2
lxbCOOp-sWnpLBg27Z2HYg,Tampa,FL,33606,4.0,94,2
C2rHpfMrK28tAmGcoxhsJg,Royersford,PA,19468,3.0,30,2
p7dn4kf-khGTPmWA8vVaBw,Indianapolis,IN,46241,3.5,10,5
t7ne_sGR3weuuzaPzxk6kg,New Port Richey,FL,34655,3.5,69,3
Jcj9wXwRFS7B-YiaSAp4gA,Meridian,ID,83642,3.0,13,1
B1OjiK9Bx5t_mIm9I6mZ-Q,Pinellas Park,FL,33782,4.5,407,2
gP5wF34lgcfI1yAaS4Vu4A,erdenheim,PA,19038,3.5,69,1
JyNpbNWtGbYzNlhbwE8ngA,Sparks,NV,89434,3.5,73,1
6d25hRt6Hz4SPc9Ih327gw,Nashville,TN,37204,3.5,456,4
00rY5F9ltW-IWf2Ev96kOg,Indianapolis,IN,46202,4.5,277,1
50U2XFZe8ZmGb4zxvwR-zA,Indianapolis,IN,46227,3.0,15,4
igw0v50_xjxCZjAD-BSC-g,Dunedin,FL,34698,4.0,70,4
YajautTNwCHcMFKmSkabcg,Philadelphia,PA,19145,3.5,153,2
pQ-oo8Bai2VuTqxy0bhLgQ,Philadelphia,PA,19107,4.0,75,5
VYlwU6ftaIF1WLTQcX-F3A,Nashville,TN,37201,4.5,11,1
-7wXZWnKe26iwJY_5z_AAw,Glen Mills,PA,19342,4.0,115,2
rfTkCo2tqruWjJQhXv7fXA,Mount Holly,NJ,8060,3.0,11,1
mYG4cx0aoZv7SIilWEqxVg,East Norriton,PA,19401,5.0,6,5
qE4HLK7Djz943V5OWWHrwA,St Petersburg,FL,33704,4.0,65,5
-EAUflIYeDktN8f7wHpHOg,Indianapolis,IN,46237,3.5,38,4
qwheQ2e0xFmZnAbwcoYEcA,Gretna,LA,70056,3.0,7,4
WwEwCuHfijeTpEl_OY3t3w,Seffner,FL,33584,2.0,21,1
UnQriKTiNsYnyPE3Rt8lTQ,New Orleans,LA,70116,4.0,1087,5
qpgkWql42qgW095udiCLYg,Nashville,TN,37221,2.0,44,3
SUththHA3pfnkQT3Tu27IQ,New Castle,DE,19720,3.0,22,5
0exAfLiQVzBZGlJjtzAw4Q,Florissant,MO,63031,3.0,36,3
l_oJVXPq5rfgPRoqa3vfDQ,Godfrey,IL,62035,4.0,7,5
aTBBfJKm8WnHvs0v_62Hmw,Tampa,FL,33604,4.5,498,3
k5KoKw-Vn21Du3HismOxtA,Sewell,NJ,8080,4.0,5,5
izam2SZbp1f55jrScJ4Agw,Bensalem,PA,19020,3.0,14,2
lNOab7pDoLn6tVkksgKQYQ,Runnemede,NJ,8078,2.5,25,2
LEIcpZu3ywtXyQUwaRL4aQ,Tampa,FL,33609,2.5,18,2
QcShC1GkX6eYXFdZCQDMmQ,Metairie,LA,70002,3.5,11,1
vKmq69OKCTW83LRDIbTsaw,Sparks,NV,89436,4.0,154,1
NWjb5_ZlyUvngL5CIS6QCA,Bristol,PA,19007,2.5,6,2
5HU_irhMv4hciHoVv_7_5Q,Doylestown,PA,18902,3.5,5,5
2d3DYDTL9ZG6tBObuSHfLA,O'Fallon,IL,62269,3.5,10,5
hwK5v_44MC9YDx2Yr9PTdQ,Madeira Beach,FL,33708,2.5,532,1
G-3364B-eVslDufNEpHAOQ,Alton,IL,62002,2.0,23,3
bACIZGdHRFfNtrufH0wMbQ,Philadelphia,PA,19151,4.5,82,2
zirdGUy6URMii7VM-8DoBQ,St. Petersburg,FL,33707,5.0,18,5
ygZLyV7MO8r2oKizQ6sI-g,Trenton,NJ,8611,4.5,6,2
pLJKpk57xNCZVeSTKea28w,Saint Louis,MO,63136,3.0,5,4
rOIFpBba2nWVrr7reKgYKQ,Tampa,FL,33607,4.0,14,1
4AUdcIJ8BoEve-GUm9SCEg,Saint Louis,MO,63103,4.0,14,5
6PwSM72ScNBBqIBtKQRsTw,Thonosassa,FL,33592,4.0,5,4
xzDBoVc1QfPzq9MsSE8T1A,Carmel,IN,46032,3.0,115,4
0bLvKEwQaFYovyfpZ0HdJA,Tucson,AZ,85719,3.5,118,5
V3Gh4rItcAgvsAHnXPBxWg,Berlin Township,NJ,8091,4.0,110,3
sdNfikb6sryAjRxey-ZV8w,Elk Township,NJ,8343,4.0,6,1
ey2F1-Vh60vczNAk0kEnFQ,Jefferson,LA,70123,4.0,169,5
jZ2aeMkMMAquRGRRg4Gv2g,Fishers,IN,46038,4.0,187,5
fBc5T97oE9Dd-DvG04FHKA,Nashville,TN,37203,4.0,29,1
z7GXmSfRl92A_NWB7Zz4Og,Philadelphia,PA,19104,3.5,51,1
bJJWjoYM8SMB9c4l1VKA1Q,Philadelphia,PA,19149,2.5,90,4
rJp5gLpoSSrO6RExbCTR8A,Port Richey,FL,34668,4.5,29,4
1RIFRLKgB10S13bLCP3TUA,Tampa,FL,33610,1.5,7,2
dDMJ-H6e_RvoxwoXai79Rw,Gallatin,TN,37066,4.5,110,3
_HH5CmB4e7uWnck0_MxfTA,Wood River,IL,62095,3.5,15,2
IILwMPNcNEudlEG6YxerMA,Reno,NV,89509,3.5,43,4
o37egH3jB6egfgCbHIdoCA,Nashville,TN,37219,2.5,92,2
op4ocMBW0jDfKL7YI3PbpQ,Indianapolis,IN,46202,1.5,68,5
PYSsPOcHprXNNVBVw5XQRA,Nashville,TN,37207,4.0,59,5
QDgGe--XQrPrap3u5EjAmg,Cahokia,IL,62206,1.5,8,3
xQ6CMjWbhm_sDWKvthgCWQ,Boise,ID,83709,4.0,23,3
z2T2XoI9IykDGGeqHa_-SQ,Indianapolis,IN,46203,4.0,36,1
Dqlcx0nXh2Xfl4zfNCB5ZA,Warminster,PA,18974,4.0,26,2
BoEcsaokOWStr04tQqr24A,Berwyn,PA,19312,3.5,90,1
dKPXqfCJxsZHSRj1tbdhVg,Tampa,FL,33605,4.0,191,5
AgRp84lRUlo_DoT_kOawCA,Largo,FL,33778,2.0,33,4
m5d4iR2mbz_W7Y19-xSW5Q,Lutz,FL,33559,4.5,10,2
ImDiJvfok1nvW3ZQB_foFw,Indianapolis,IN,46227,3.0,17,5
JHhhnSp_4u_09ue_FU5A8Q,Ballwin,MO,63011,3.5,29,3
6Gx45ltNNZvjzVBO6ZgVOg,St. Louis,MO,63126,4.0,160,4
XizJ8cE3ciU0SeLSTlJb2g,Tucson,AZ,85730,2.0,51,1
YXaCcpETNtxrNNK6TbUTlw,Santa Barbara,CA,93101,4.0,324,1
xvu0enRUvnfsG8MDZAnu2A,Nashville,TN,37201,2.5,19,1
4H6KdEMRlSrpFktX2k5gxg,Creve Coeur,MO,63141,4.0,79,5
o62Bm9NyZ20u8EHuhRPB4g,St. Louis,MO,63110,4.5,197,3
Tw0FelkAbWk-iitGQELzug,Harvey,LA,70058,3.5,30,4
HH9x7WcNQR3cnwkHo_YL0w,Indianapolis,IN,46202,4.0,567,2
eJ89fTOlPlobL7RhKqBdbg,Brentwood,TN,37027,3.5,108,1
1Ly-Njk6U0kEq3TFnCgeWw,Clayton,MO,63105,3.5,196,4
UBK6zb5-XUETfVzYkRTj1Q,Santa Barbara,CA,93101,4.5,40,4
T5CI6X0oz31jyNCmeqS2JQ,Marrero,LA,70072,1.5,10,5
o7_5qYZan3jo9jtDUoHRsw,Boise,ID,83702,4.5,30,1
Vt12qmnogxq3DVesbn7JUQ,Dunedin,FL,34698,2.5,7,2
gmYNsG1R5u3e3FueeowAEg,Tucson,AZ,85712,3.0,59,4
0jUAwZsP5CMftPeIk1ke_g,High Ridge,MO,63049,2.0,14,4
6-R9Lv0UcKsifg0_2J_qNA,Indianapolis,IN,46219,4.0,21,1
iJJdgwK4wrX8-PjKZzOEvQ,Metairie,LA,70005,4.0,443,4
JbQIevhHJJJP2mmjz1TgqA,New Orleans,LA,70129,4.5,18,3
DIG_4Jkj7YxgK7vha3XO6A,Philadelphia,PA,19115,2.0,113,4
DG1nOJjij4IEzbM6B7i4dQ,Haddon Heights,NJ,8035,3.5,10,3
P-N7lqZPSSCplkomm0P1cA,Lindenwold,NJ,8021,3.5,12,2
c14bGBk8b76o7No3fdbywQ,Tampa,FL,33614,2.5,22,4
sygVxYFPJGqOV3QLZKKkxg,Tucson,AZ,85746,4.0,5,4
Jnxn6VH6L0fwSZDuBTjpTA,Nashville,TN,37212,1.5,7,3
vEhuYWMnJq9XmWp6JOjYLQ,St. Petersburg,FL,33714,4.5,141,5
6uHasEJMm7k4ef0r2O7PbA,Reno,NV,89502,3.0,97,3
w6ZVMJwAC-iWBojzJXDhzQ,Riverview,FL,33578,3.0,62,1
6fjUPCJx12TYkQxyio1oVQ,Reno,NV,89502,2.0,49,5
9G3YciHeZYY6qfVGHBCHJQ,Abington,PA,19001,3.5,16,4
M4oFZszg38THXefgu-5ydg,Ardmore,PA,19003,4.5,54,4
nQfH7T3neXbTa6Xkz7IFoQ,Nashville,TN,37203,4.0,30,2
RIQ5ALCz1-oi98ViCO7kgQ,Tucson,AZ,85710,4.5,100,1
ZTh7O_meLI31wi1gA_nk8Q,Saint Louis,MO,63129,3.5,160,4
DxzL49yhgQ2CxZvmcXV_YA,Tampa,FL,33609,4.5,224,4
LO5yBY9uoowtq7FsaKPJXA,Philadelphia,PA,19125,4.0,559,3
NNi37vwG9SFX_Wn4oEJ1xA,Philadelphia,PA,19125,4.5,6,1
H0eXuemfOAG3QMstAJ_cMQ,New Hope,PA,18938,3.0,41,2
ujyjBLOzSXKO3RrbpJ4N4g,New Orleans,LA,70119,4.0,128,5
X8B-qqJT5bzrUH_wkjhVbQ,Fenton,MO,63026,2.5,6,5
9J0KBrvFz5vdO3osU3vjHw,Cherry Hill,NJ,8034,2.0,46,2
R6n618g5agn5lYIp3TnEyg,Holland,PA,18966,2.5,7,4
iOYiyO3Fa9Dm-umVZL-KIQ,Tampa,FL,33626,2.0,82,5
TJhQ9wS_nuLE383nfWXnqw,Philadelphia,PA,19129,4.0,57,1
h5KYnGUvF4XXuy0Q8o0HtQ,Conshohocken,PA,19428,3.0,18,3
9oZc6qwbJfO0SuKXEMh27g,Philadelphia,PA,19152,3.0,76,3
BblrgSEwTG2SUmBaGepFqw,Saint Louis,MO,63132,1.5,13,1
O95aKyfy_jUrFg29vd9KXQ,Havertown,PA,19083,4.0,8,4
7ybQY-BKNvlzEEjIQOkA4g,New Orleans,LA,70130,4.0,416,1
X5pLH_HQG0ckmsqkjDxEHA,St Pete Beach,FL,33706,4.5,121,5
s8TE6aXrwEQmODAmYlguUA,Tucson,AZ,85705,2.5,6,1
Kd1rSxzR4IsvdPH1Z2cKTQ,Doylestown,PA,18901,3.5,84,1
OIGWeqqmbLUkbs2GmJSuvA,Tucson,AZ,85741,3.5,96,2
FTmCkrNcZWIVvZXrj2Fhcw,Cherry Hill,NJ,8002,4.0,10,2
pqHCY2NE8_aVl0EsDRbUtg,Tucson,AZ,85716,3.0,184,5
I0ueofqd_oBxaHWKSjCpMQ,Sparks,NV,89434,4.0,118,1
dB2e0wNXmLbnsVc_tyhkAg,Bridgeton,MO,63044,2.5,13,5
eH0ZmOZj4TyGqZwfDpQT8Q,Saint Petersburg,FL,33711,3.5,27,4
zOWRnFs008rV3CQZUXGAHQ,Glassboro,NJ,8028,4.0,28,1
-SS3ep20HKhuOhzDkkt9aA,Summerland,CA,93067,4.0,201,3
rUtvphBrmi4PJIS90iWsvQ,Indianapolis,IN,46204,3.0,18,4
zchGzLqXeR2pbZg58T1-tw,Tucson,AZ,85719,3.5,55,2
uwVsjotoIE21G78LKwLXDA,Tampa,FL,33647,4.5,110,2
8X38e7y582S5uDFpnOr8ew,Lindenwold,NJ,8021,3.5,8,5
WftO0PbmpAAcRYvwjo0_Ug,Tucson,AZ,85705,3.5,41,1
15BlJKQfD-SLJTebWa14EQ,Reno,NV,89501,4.0,570,2
hISS86EIyZq3FAf3P0OfcA,Royersford,PA,19468,4.5,19,3
R-EyNFeHpHmmp6Gj4tVTZA,Kenner,LA,70065,3.0,27,1
SCvq_xornY-FU7yGB7ZzeQ,St. Petersburg,FL,33701,4.0,18,2
NzLHRJcZR6-GNqurWRpFoA,Indianapolis,IN,46260,4.0,19,1
qnprJxrjwuEivitA8V2aEQ,Philadelphia,PA,19147,4.5,120,3
90uXOQ0oaEaxiO-wJQkaRA,Philadelphia,PA,19116,3.0,27,4
yIw9cW6siE-vEVYyC8KMKQ,Philadelphia,PA,19120,3.0,8,3
20m52kISMU-pXPGDIuez2Q,Tucson,AZ,85704,3.5,80,1
j5siJykDq7GWzgSdpOjhdw,Nashville,TN,37208,4.0,432,2
t-agRLUntildwb1DYoU9nw,Indianapolis,IN,46225,4.5,7,1
_8cLL7stUAkPpWLBI09GHA,Cheltenham,PA,19012,4.5,6,4
1XoIXcIttDtoDKYnMRHKRQ,Conshohocken,PA,19428,2.5,46,3
Eg9InViFO0EYOP40Im8Hpw,New Orleans,LA,70115,4.5,133,2
a3EqwP6egYfwRthFjRd2WA,Haverford,PA,19041,2.5,25,2
_ElX5QsAd-CXxlW0vt8Ftw,Indianapolis,IN,46250,3.5,23,3
A4zsfXGNGeOu37dDMcKTUg,Philadelphia,PA,19107,4.5,57,4
V5vBQ_LyE99i4EcfjAtyVw,Reno,NV,89502,4.5,21,1
TRo4MkPEtdZAkM1G6C_i1w,Huntingdon Valley,PA,19006,4.0,111,2
Un-UDVOuv1co3TMmGaumxA,Santa Barbara,CA,93109,4.0,534,1
m_t0u1Z9bPmKRdEVBa-MJQ,Nashville,TN,37214,3.0,81,2
q9JGf4DBh2mN5Qo6XPXBeQ,Largo,FL,33771,4.0,128,5
a9-gYc8CKX6qbf4GX_VawA,Brandon,FL,33511,4.0,141,3
dq1SaBM4b7GZ6w2d2OmH_A,Kennett Square,PA,19348,4.5,11,1
0JDFe9hOr8tQpp4Nc5YOOw,Indianapolis,IN,46268,5.0,10,3
TMQT3p3jSFOs4-yzUHWBAQ,Pinellas Park,FL,33781,4.5,53,3
2nF2syYoD5VBFk01le6NkA,Santa Barbara,CA,93108,4.5,31,2
tbaO_yPfrZ1a3P1U99nRLw,Tampa,FL,33612,4.0,40,5
7D5-a53BLau19RpMu-L3zg,New Orleans,LA,70130,4.0,389,1
czCtjXVP-NT8yemsQv2KsA,Indianapolis,IN,46250,4.0,44,5
R32_LaNcLXyS2-dtrcuBGw,Eagle,ID,83616,4.5,28,1
1z0anwqdzkcarPVk8zg4cQ,St. Petersburg,FL,33701,5.0,5,2
P5oa6LgqC6pVca2nbRiiLg,Marrero,LA,70072,2.0,12,5
61denhyyLqB_WB7HF99y2Q,Temple Terrace,FL,33617,4.0,33,1
24eGG105XL98jPPKOgCRxg,Nashville,TN,37206,4.0,88,2
AwmsqV6rXxBf8ycphKzQnA,Tampa,FL,33626,3.5,327,1
bCpdPDm3mnqMtVOZWYjEWw,Reno,NV,89509,4.5,374,4
1VK4DvxSpVcQqUizv33mcw,Reno,NV,89502,4.0,75,2
wrbtvUF0GA9QR4E8P4yMGQ,Plainfield,IN,46168,3.0,12,2
DzWrkEsp7E16WVW7X1Bqbg,Tampa,FL,33612,3.5,36,3
PKkp_1Xv0yQphvgY0UkOxA,Virginia City,NV,89440,4.5,8,3
yP1IBeS0hPYqSTB5bzxxZA,Philadelphia,PA,19149,4.5,88,5
gB2spmS82M5nOEEYu3T4dg,Zionsville,IN,46077,4.0,42,5
X-tcDNuuEwUqJf9Sp9ELuA,Collinsville,IL,62234,4.0,115,5
rxDacmv7QbZPk-hXOkCffA,Boise,ID,83704,2.0,14,3
faYU9nWyhiYeSwiP05ojvQ,Clearwater,FL,33764,4.5,139,4
n121qxhKA-7iYqaCqlfoOA,Tampa,FL,33615,2.0,25,5
yiE_Iym7A9wa6tyJHkWzhw,Tampa,FL,33612,4.5,43,4
7d9X9wnm_35UcdJRJNu_Sw,Indianapolis,IN,46227,4.0,22,5
2tAi411srrpmMofeAKdACw,Tucson,AZ,85743,3.5,113,2
asNmnXz9rT7JpJuvuX408w,Jefferson,LA,70121,4.0,6,2
BnffoBFNuGmNAksel7AX8g,Philadelphia,PA,19104,3.0,119,1
JkQz12i_Eubd_xQdLLkDxQ,Tucson,AZ,85701,4.0,181,5
HwVnXl9hYOjyiPGbIkw9CA,Marcus Hook,PA,19061,4.0,11,3
JkltEvXieBxXmOYwDZdCVQ,Marlton,NJ,8053,3.0,34,1
bapb3d6GpSuRct6gi4ROGg,McCordsville,IN,46055,3.5,11,4
nNKZXzq3kT71E6R3JX9RPg,Wilmington,DE,19801,3.0,71,4
rE4O6LDXL2Di3MqW5s33dA,Greenbrier,TN,37073,4.0,27,4
EUjqIw0cCJuNfgwJEdoQOQ,Meridian,ID,83642,2.5,111,5
N4Y4xjyAjBhiacMp6LlD6w,Spring House,PA,19477,3.5,23,3
9zlIJ7Q5W4AENjpGgaNSsQ,Tucson,AZ,85716,4.0,613,5
n3sRn8jx0zT5ew4tjjrRBw,Philadelphia,PA,19123,4.0,87,1
OWZvM6hrLciRv2VwZOS3uw,St. Petersburg,FL,33701,4.5,15,1
3031rErwJYYpk5IafsrFyw,Brownsburg,IN,46112,2.0,5,5
_YSZrx4FdocYt0u3pFLrUA,Feasterville Trevose,PA,19053,4.0,21,5
ctVs9lyZyc2lhA0P44Ocqw,St Pete Beach,FL,33706,5.0,84,5
06pNHtxgPhGhZpM0Z2uzNw,Goleta,CA,93117,3.5,550,2
FfrMJk5L3weVgVGhpG4c2Q,Philadelphia,PA,19104,3.5,6,2
Nxa362GcR1WWK2og8uJ_sQ,Webster Groves,MO,63119,4.0,318,5
nAd3BP1_c7cBAby3MVOvVA,Franklin,TN,37067,2.5,10,2
dkEgU5UNNed9Rhn91Whuhw,Tucson,AZ,85739,3.5,115,2
2bKj3ux8xCT-0qGWUFhlvQ,Indianapolis,IN,46278,3.5,56,2
sKkIIJHAFev0a28vboj60g,Nashville,TN,37206,3.5,154,1
02euPBQRCGkdt2AnJQzJUQ,Saint Louis,MO,63130,4.0,73,2
vJpRfwM1MT3gWjKBZf_9sw,Marrero,LA,70072,1.5,8,4
M-CLnuyl8HvYv68y9Emu-w,Tucson,AZ,85747,3.0,19,4
oyJ3gXNkV0DO0YxcaTgtTg,Indianapolis,IN,46203,4.0,369,5
TC0SkzAqSdbmX0bYyvoJ8g,Philadelphia,PA,19152,1.5,22,5
ngU4740twiB222g4ti0_eQ,St. Louis,MO,63108,4.5,91,1
3-JrimUGgzBVCR4bex_89g,Danville,IN,46122,4.0,34,5
cdoWqdOxg8YIAlLL6Ab8_Q,Bryn Mawr,PA,19010,3.5,32,5
FxUa0gboDPCMDu0uRwLyrg,Lambertville,NJ,8530,4.5,98,4
r_T2N2tospw9zHhnX-1iAg,Elkins Park,PA,19027,4.0,63,4
yI-ahfduU45_bZa3ZgEx4w,Indianapolis,IN,46219,4.5,573,4
3EUsW5xcLI4qoVWyfEzYVg,Belleair Bluffs,FL,33770,4.0,246,4
T9ipW3BH2_wTUNEGOBpYVQ,Tucson,AZ,85743,1.5,62,3
LopM4z-nUhAEpTsQkMrdPA,Ivyland,PA,18974,2.5,10,2
yMx6zEorjzSdEo9Ai6sssA,Riverview,FL,33578,4.5,73,2
cTra1xx8NBSp_x7IFi7qXw,Turnersville,NJ,8012,4.0,43,5
igVQ5MMq4L06c1cqwyR_Ug,Burlington,NJ,8016,3.0,22,3
UcJbErL_KZbzKzxddiaIwQ,Boise,ID,83702,4.0,39,4
vqI7o8HWzuz92lPLh_gXtA,Brentwood,TN,37027,3.0,29,5
WsYf3_6_GaOX1K1CXtAKag,Nashville,TN,37209,4.5,95,5
bJvn95qeKCYsPs3Y5lfqsg,Jenkintown,PA,19046,3.5,6,3
dgm6jrUZj-vAWa1OU5rbNQ,Philadelphia,PA,19128,4.5,163,4
R8CIWGd0SADUQI0X_bydFg,Tampa,FL,33604,3.0,24,2
UP8jx6-pJqnl1E081De-Ig,Chadds Ford,PA,19317,2.5,28,4
SpRO8L2yZGNcHQPs0uak-Q,Mount Juliet,TN,37122,2.5,24,4
uzHR9nIc9Es2dLpKDPXRZA,Nashville,TN,37203,4.0,419,4
yj0SWZvJ0tGwAywoVxPT5A,Philadelphia,PA,19103,4.5,96,2
YG1fT80sd9swV0oe1gPh7A,Tucson,AZ,85705,3.5,103,4
3wq2chcgOs5D7f6KHcINmg,New Orleans,LA,70122,4.0,104,5
wXKiStXyJo0zI4uCwpNFMg,Philadelphia,PA,19148,4.5,7,2
T9C1od-JorSPXwXgzSqM9Q,Philadelphia,PA,19107,3.0,522,1
5vzKjTIICELUoQsLhl_MeA,Carmel,IN,46032,3.5,73,5
1xIzqeIKzW3zL_oB4iwMsA,Madison,TN,37115,4.0,33,4
yUeQqByQ53UqPm8T9YtvoA,East Saint Louis,IL,62205,3.0,7,1
4uzuz9ISwqDOsjiqaA50MQ,Port Richey,FL,34668,4.5,187,1
rl-3sALujU36QSHgYksKPA,Pinellas Park,FL,33781,4.5,12,4
VM-nhj9bLRb8TRv9-nKLwA,Tampa,FL,33606,3.5,37,3
aQFQIlyHasaTz5DtjV57nQ,Tampa,FL,33607,4.0,613,4
fFbRLJVbT8DnEbm9sjDuCQ,Philadelphia,PA,19107,3.0,203,5
Jcm-2RZWIcF0E4V6kekBsQ,Tucson,AZ,85705,4.5,199,2
TxDWECm9PbIboftdEoPeTQ,Downingtown,PA,19335,2.0,5,2
iCVrRHR_Yxr6mHCpObnE1g,Philadelphia,PA,19148,4.0,120,3
XqGNxBmAo2Jm5DibhJcrOQ,New Orleans,LA,70130,3.5,5,4
Mbq9NAkkTxhLmvWXBAPFeg,Dunedin,FL,34698,3.0,240,2
4Fz3rbXTDRjR7AOvkbc29w,La Vergne,TN,37086,1.5,9,3
uBbhjkxcl_MStbWQkcQ_Xg,Saint Louis,MO,63116,3.5,35,2
WJttCFNov5-QJr4govnySQ,St. Petersburg,FL,33710,3.5,144,5
evbpaGxJULlu_QAnUV7oXg,Folcroft,PA,19032,4.0,120,4
psQk-5w5Wy1uB1BuMaHwGQ,North Wales,PA,19454,2.5,63,2
G10zNaL02YL5ai5orAdDCQ,Indianapolis,IN,46227,4.5,178,2
uNldH5IwvJ2EkpLgmGkAkg,Tampa,FL,33635,4.5,8,5
-iSTJj5oyS6kzvaiw5T0Fg,Collingswood,NJ,8108,4.5,56,3
KrJcaM7Fh-NClOIXfB-s4g,Wilmington,DE,19801,4.5,5,2
G1PbNo1yYxAu7G6b6sXZiw,Philadelphia,PA,19147,4.5,93,1
PaOQ4ieONogGIpxYSa4NVg,Indianapolis,IN,46220,4.0,400,1
vYKqwc89YskMxQ-Fho40Pg,Tucson,AZ,85712,3.0,48,3
Cch7lpybfh4V0_1j8Nr3yQ,Tampa,FL,33611,4.5,13,1
3iSRhLUZfZSlLaQw-BzloQ,Nashville,TN,37203,3.5,708,5
M1Oj3ioi2qPoQEHfgiXo3Q,Carrollwood,FL,33618,2.5,83,3
DUfI_iaSWzHJecLJ-rxLYQ,Fairview Heights,IL,62208,3.5,62,1
_ehSDMpnQ67RR0Yy0yv_3A,Clearwater,FL,33759,4.5,129,5
y-LDFnnawAW2dBc4aF6OGQ,Indianapolis,IN,46220,3.0,37,1
z0rlrFJnMFji9jEhfN2ZWg,Bordentown,NJ,8505,3.5,31,4
429kR-F-_IH1uW-_jYbZUw,Trenton,NJ,8610,3.5,30,4
MiZkyuqAyy0pR96lBaIRJQ,Tucson,AZ,85756,2.5,28,1
eSyQd3F9v8732BT61CUxaA,Tucson,AZ,85715,4.0,19,3
sqQy0MzpPE-cHC77h0OLTg,Pinellas Park,FL,33781,4.5,37,2
CRe_j_zZ9XynzSc2Sc0ggA,Nashville,TN,37219,4.0,70,2
xFLUOxVoqlhDs7pYVMDzNw,Boise,ID,83713,2.5,14,3
VAGX-1xWsrajX_Hs8MUJiw,Franklin,TN,37067,4.0,56,2
dv4yKRAKfvPGiMqpsSwH6Q,Tampa,FL,33607,3.0,114,5
FEINwhHfUBkDBgMr_S7OGw,Tampa,FL,33635,4.0,222,4
T4JsC_1U0ctm0XMy6g8PTg,Bordentown,NJ,8505,3.5,18,3
cISbIDs91wFhlNCdnEGNpw,Maryland Heights,MO,63043,3.5,28,5
1w40T5J6br425rMvpS1zgQ,Philadelphia,PA,19146,5.0,24,5
12macC062-AW_j0hzlYrWg,Tampa,FL,33602,4.5,7,5
YuHAEG9b37UN--TvbaL2jA,Tampa,FL,33610,2.5,6,2
FjcqIkrk9hDx7q_OvqeyWQ,New Orleans,LA,70117,1.5,5,5
twCTg_f4zYakb_Pc_bX4VA,Ruskin,FL,33570,3.5,18,1
WZM-G0aWjfTc2iXo_GrGEQ,King Of Prussia,PA,19406,2.5,27,2
ZHcfV3d7ZW8bmwgKCsz-RA,Tucson,AZ,85712,4.5,251,1
-K1tIJOQ9bjNCelVN7aWxQ,St. Petersburg,FL,33711,3.5,160,4
4ykhWI_bbzMg2ZXKxxSeGg,Tucson,AZ,85718,3.5,94,2
ZgDoSIa-Hn1z7xrOLVHQkw,Tucson,AZ,85719,3.5,9,4
48ZHBuvXHeJ-gxLYXYYbug,Richmond Heights,MO,63117,3.5,8,5
3LSYzek9a1Xho8uPEFe29w,Sappington,MO,63126,3.5,131,4
ZWd6jyzszd6qAnG4oBSztQ,Mascoutah,IL,62258,4.0,23,4
t7EhJThUl-MCOmst4NcTpg,Tampa,FL,33626,4.5,89,5
qibDo7L7chTUKMMaMsXKzg,Meridian,ID,83642,4.0,309,2
KkHWGJefR2IqYAii9MgQIA,Carmel,IN,46032,4.0,173,3
inpHHalmEPkTMBg9yOWfLg,Nashville,TN,37201,3.0,762,3
aL-G_v3R3cYkXQXjS-Kdfg,Tampa,FL,33634,2.5,13,5
Pb2NJY44_R90Eum-qMBDGA,Indianapolis,IN,46268,4.5,162,4
eFKG-I-rfuBmzWlDoiZwRQ,Doylestown,PA,18902,3.0,72,4
2gU9yeltIoXUXQQ3ociVlQ,Hudson,FL,34667,3.5,47,5
RUXWCVeTj-v7Lqp7EWfYnA,Woodbury,NJ,8096,4.5,162,1
Qusula0NuWTgrEOWowlBvQ,Tucson,AZ,85701,4.5,6,1
NPpIyfRD5TV1ITKVbe8wJg,Fairview Heights,IL,62208,4.0,61,3
BgQOm2TuoF1UmD4e7BOUjA,Philadelphia,PA,19123,3.5,424,1
fzWfyNec66KVLoulLP2E5A,New Orleans,LA,70116,3.5,178,5
qhhznOo5NgdkhAti7qj3dA,New Orleans,LA,70125,1.5,16,1
kc4I1dNgKXqbWkWrR_NjZQ,Collingdale,PA,19023,3.0,7,4
t53zLT86qOF8S_qsPE76Lg,Indianapolis,IN,46278,2.0,25,4
oxG-QAwONJXWNTvjeqOi3g,Hatboro,PA,19040,4.0,6,5
