,postal_code,State,City,CountyName,2021
23299,4265,ME,Monmouth,Kennebec County,232432
23300,40140,KY,Custer,Breckinridge County,124786
23303,12942,NY,Town Of Keene,Essex County,372715
23304,8019,NJ,Woodland Township,Burlington County,325990
23305,93962,CA,Salinas,Monterey County,744342
23306,63821,MO,Arbyrd,Dunklin County,52622
23307,20611,MD,Bel Alton,Charles County,398604
23308,50478,IA,Thompson,Winnebago County,74792
23309,62916,IL,Campbell Hill,Jackson County,112761
23310,57063,SD,Tabor,Bon Homme County,172913
23311,4693,ME,Winter Harbor,Hancock County,231371
23313,76251,TX,Montague,Montague County,186047
23314,78963,TX,West Point,Fayette County,375576
23315,64659,MO,Meadville,Linn County,114698
23316,59648,MT,Wolf Creek,Lewis and Clark County,383502
23317,56083,MN,Sanborn,Redwood County,125697
23318,74867,OK,Sasakwa,Seminole County,77849
23319,43930,OH,Hammondsville,Jefferson County,138067
23320,15018,PA,Elizabeth Township,Allegheny County,86450
23322,26662,WV,Summersville,Nicholas County,91997
23324,42232,KY,Gracey,Christian County,146591
23325,4773,ME,Madawaska,Aroostook County,163538
23327,50044,IA,Bussey,Marion County,89933
23329,27922,NC,Cofield,Hertford County,136929
23330,62515,IL,Buffalo,Sangamon County,132338
23332,55339,MN,Hamburg,Carver County,262475
23333,23436,VA,Suffolk,Suffolk City,432714
23335,52720,IA,Atalissa,Muscatine County,138776
23336,42265,KY,Olmstead,Logan County,151180
23337,78330,TX,Agua Dulce,Nueces County,100763
23338,69123,NE,Brady,Lincoln County,233436
23339,21913,MD,Cecilton,Cecil County,225613
23340,2561,MA,Bourne,Barnstable County,467589
23341,15534,PA,Londonderry Township,Bedford County,181293
23342,1349,MA,Millers Falls,Franklin County,228185
23343,63964,MO,Piedmont,Wayne County,103278
23344,62523,IL,Decatur,Macon County,125888
23345,56168,MN,Rushmore,Nobles County,126881
23346,73092,OK,Verden,Grady County,77941
23348,15363,PA,North Strabane Township,Washington County,157388
23349,41568,KY,Stopover,Pike County,43372
23350,69127,NE,Brule,Keith County,189304
23351,62803,IL,Hoyleton,Washington County,109283
23352,1222,MA,Sheffield,Berkshire County,334216
23353,16695,PA,Woodbury Township,Bedford County,166082
23354,28631,NC,Grassy Creek,Ashe County,225121
23355,4763,ME,Oakfield,Aroostook County,94327
23357,25503,WV,Ashton,Mason County,99624
23358,52323,IA,Oxford Junction,Jones County,75557
23359,50575,IA,Pomeroy,Calhoun County,63669
23360,50598,IA,Whittemore,Kossuth County,104858
23362,52746,IA,Donahue,Scott County,204303
23363,50529,IA,Dakota City,Humboldt County,106489
23365,12434,NY,Roxbury,Delaware County,131915
23366,5043,VT,Thetford,Orange County,351599
23368,4956,FL,Pensacola,Escambia County,158484
23369,84033,UT,Henefer,Summit County,491697
23370,16040,PA,Washington Township,Butler County,171403
23371,12035,NY,Town of Esperance,Schoharie County,142798
23372,13337,NY,Town Of Otsego,Otsego County,305409
23373,49861,MI,Michigamme,Baraga County,172500
23374,88022,NM,Arenas Valley,Grant County,161860
23375,56727,MN,Grygla,Beltrami County,130501
23376,97434,OR,Dorena,Lane County,350744
23379,55979,MN,Utica,Winona County,304648
23380,31550,GA,Manor,Ware County,127053
23381,31711,GA,Andersonville,Sumter County,106076
23382,55935,MN,Fountain,Fillmore County,264838
23383,98821,WA,Cashmere,Chelan County,403879
23384,24459,VA,Middlebrook,Augusta County,299554
23385,75550,TX,Annona,Red River County,72533
23386,28757,NC,Black Mountain,Buncombe County,515004
23387,49894,MI,Wells,Delta County,111064
23388,18331,PA,Polk Township,Monroe County,247240
23389,22432,VA,Burgess,Northumberland County,264353
23390,62465,IL,Strasburg,Shelby County,118708
23391,59832,MT,Drummond,Granite County,207682
23392,41554,KY,Phyllis,Pike County,50338
23393,84046,UT,Manila,Daggett County,248456
23394,4261,ME,Newry,Oxford County,266235
23396,97346,OR,Gates,Marion County,365990
23397,76872,TX,Rochelle,McCulloch County,213013
23398,95565,CA,Scotia,Humboldt County,280477
23399,84783,UT,Saint George,Washington County,607937
23400,72025,AR,Casa,Yell County,89549
23401,39745,MS,French Camp,Attala County,97818
23402,97486,OR,Umpqua,Douglas County,496602
23404,78671,TX,Stonewall,Gillespie County,386029
23405,74641,OK,Kaw City,Kay County,95076
23406,23857,VA,Gasburg,Brunswick County,317295
23407,39767,MS,Stewart,Webster County,102803
23408,74652,OK,Shidler,Osage County,51454
23410,30803,GA,Avera,Jefferson County,107128
23411,5839,VT,Glover,Orleans County,197963
23412,19009,PA,Bryn Athyn,Montgomery County,546969
23413,95563,CA,Salyer,Trinity County,419190
23414,54422,WI,Curtiss,Clark County,137130
23415,35631,AL,Killen,Lauderdale County,210302
23416,41548,KY,Mouthcard,Pike County,44273
23418,68409,NE,Murray,Cass County,221943
23419,5873,VT,Walden,Caledonia County,192722
23420,88027,NM,Anthony,Dona Ana County,148016
23421,4459,ME,Mattawamkeag,Penobscot County,103242
23422,74446,OK,Okay,Wagoner County,109940
23423,63388,MO,Williamsburg,Callaway County,177846
23424,45776,OH,Shade,Meigs County,143739
23425,49831,MI,Felch,Dickinson County,120704
23426,99130,WA,Garfield,Whitman County,221142
23428,29145,SC,Silverstreet,Newberry County,121570
23429,78870,TX,Knippa,Uvalde County,148261
23430,22709,VA,Aroda,Madison County,297515
23431,50168,IA,Mingo,Jasper County,193085
23432,12878,NY,Town Of Day,Saratoga County,167953
23433,4772,ME,St Agatha,Aroostook County,108252
23434,77629,TX,Nome,Jefferson County,151814
23435,8345,NJ,Downe Township,Cumberland County,166747
23436,56386,MN,Wahkon,Mille Lacs County,201261
23437,6409,CT,Essex,Middlesex County,364401
23438,50541,IA,Gilmore City,Pocahontas County,66258
23439,72055,AR,Gillett,Arkansas County,96498
23440,52054,IA,La Motte,Jackson County,217440
23441,47521,IN,Celestine,Dubois County,219056
23442,62292,IL,Coulterville,Randolph County,59019
23444,74431,OK,Dewar,Okmulgee County,60967
23445,49947,MI,Marenisco,Gogebic County,195021
23446,62051,IL,Irving,Montgomery County,93999
23447,4063,ME,Saco,York County,484909
23448,50150,IA,Lovilia,Monroe County,108649
23450,93668,CA,Tranquillity,Fresno County,249431
23452,74350,OK,Langley,Mayes County,140129
23454,12914,NY,Town Of Bombay,Franklin County,95069
23455,13802,NY,Town Of Maine,Broome County,161482
23456,20618,MD,Bushwood,Saint Marys County,290485
23457,47116,IN,Eckerty,Crawford County,116201
23458,29065,SC,Jenkinsville,Fairfield County,78245
23459,15762,PA,Barr Township,Cambria County,132788
23460,45778,OH,Stewart,Athens County,128415
23461,41085,KY,Silver Grove,Campbell County,133648
23462,12022,NY,Town Of Berlin,Rensselaer County,170385
23463,49820,MI,Curtis,Mackinac County,113725
23464,8858,NJ,Tewksbury Township,Hunterdon County,657030
23465,50634,IA,Gilbertville,Black Hawk County,165593
23466,23839,VA,Dendron,Surry County,152471
23467,94938,CA,Lagunitas,Marin County,1089720
23468,80705,CO,Log Lane Village,Morgan County,123124
23469,33858,FL,Loughman,Polk County,272267
23470,47142,IN,Mauckport,Harrison County,136991
23471,49248,MI,Jasper,Lenawee County,156144
23472,21153,MD,Owings Mills,Baltimore County,827503
23473,60918,IL,Buckley,Iroquois County,80707
23474,33865,FL,Ona,Hardee County,265928
23475,5758,VT,Mt Holly,Rutland County,268781
23476,23022,VA,Bremo Bluff,Fluvanna County,161815
23477,62461,IL,Shumway,Effingham County,159294
23478,95253,CA,Lodi,San Joaquin County,343600
23479,95497,CA,The Sea Ranch,Sonoma County,1346553
23480,73004,OK,Amber,Grady County,136646
23481,75566,TX,Marietta,Cass County,98745
23482,24437,VA,Fort Defiance,Augusta County,322541
23483,98235,WA,Mount Vernon,Skagit County,503582
23484,68854,NE,Marquette,Hamilton County,269126
23485,13486,NY,Western,Oneida County,157129
23486,41555,KY,Ransom,Pike County,42108
23487,93227,CA,Visalia,Tulare County,245183
23489,3779,NH,Piermont,Grafton County,247789
23490,54826,WI,Comstock,Polk County,261232
23491,23915,VA,Baskerville,Mecklenburg County,115449
23492,40829,KY,Harlan,Harlan County,41870
23493,5872,VT,Charleston,Orleans County,176165
23494,95659,CA,Nicolaus,Sutter County,688460
23496,61436,IL,Gilson,Knox County,101312
23497,87023,NM,Jarales,Valencia County,178010
23498,95656,CA,Plymouth,Amador County,416229
23499,54560,WI,Sayner,Vilas County,191415
23500,49816,MI,Chatham,Alger County,133472
23501,56756,MN,Salol,Roseau County,164179
23502,13454,NY,Salisbury,Herkimer County,101046
23503,54490,WI,Westboro,Taylor County,151998
23504,79039,TX,Groom,Carson County,106929
23505,25878,WV,Midway,Raleigh County,80799
23506,23879,VA,Skippers,Greensville County,107018
23507,78829,TX,Batesville,Zavala County,51147
23508,56027,MN,Elmore,Faribault County,45581
23509,55053,MN,Nerstrand,Rice County,359900
23510,38241,TN,Palmersville,Weakley County,112051
23512,84762,UT,Duck Creek Village,Kane County,302689
23513,49744,MI,Herron,Alpena County,136469
23514,24374,VA,Speedwell,Wythe County,110435
23515,64649,MO,Kidder,Caldwell County,172272
23516,66528,KS,Quenemo,Osage County,143300
23517,31038,GA,Hillsboro,Jasper County,133171
23518,64479,MO,Ravenwood,Nodaway County,176884
23519,89821,NV,Crescent Valley,Eureka County,99080
23520,95254,CA,Valley Springs,Calaveras County,579126
23521,28042,NC,Fallston,Cleveland County,203599
23522,64461,MO,Hopkins,Nodaway County,104095
23523,67484,KS,Tescott,Ottawa County,117096
23525,21914,MD,Charlestown,Cecil County,265804
23526,20690,MD,Tall Timbers,Saint Marys County,437225
23527,12412,NY,Town Of Olive,Ulster County,389209
23528,3850,NH,Tuftonboro,Carroll County,670277
23529,23846,VA,Elberon,Surry County,205004
23530,64642,MO,Gilman City,Harrison County,87321
23531,13681,NY,Richville,Saint Lawrence County,91766
23532,13665,NY,Natural Bridge,Jefferson County,106072
23533,51533,IA,Emerson,Mills County,125294
23534,91917,CA,Dulzura,San Diego County,601446
23535,58081,ND,Wyndmere,Richland County,116496
23536,18920,PA,Tinicum Township,Bucks County,588730
23537,37340,TN,Sequatchie,Marion County,97175
23539,39477,MS,Sandersville,Jones County,67807
23540,43345,OH,Ridgeway,Hardin County,171863
23541,56644,MN,Gonvick,Clearwater County,126090
23542,21082,MD,Hydes,Baltimore County,478141
23544,94592,CA,Vallejo,Solano County,701742
23545,70753,LA,Lettsworth,Pointe Coupee Parish,67595
23546,62889,IL,Texico,Jefferson County,115996
23547,38076,TN,Williston,Fayette County,262841
23548,78944,TX,Industry,Austin County,321074
23549,62253,IL,Keyesport,Bond County,78841
23551,95303,CA,Ballico,Merced County,681421
23552,97447,OR,Idleyld Park,Douglas County,368764
23553,40813,KY,Pineville,Bell County,54753
23554,68041,NE,Mead,Saunders County,200085
23555,68831,NE,Dannebrog,Howard County,210935
23556,50048,IA,Casey,Guthrie County,82033
23557,68460,NE,Waco,York County,183973
23558,14126,NY,Olcott,Niagara County,130344
23559,47011,IN,Bennington,Switzerland County,202670
23560,62634,IL,Elkhart,Logan County,119440
23561,38259,TN,Trimble,Dyer County,74280
23562,59410,MT,Fairfield,Teton County,222394
23563,16636,PA,Dean Township,Cambria County,181118
23564,31551,GA,Mershon,Pierce County,167128
23566,55765,MN,Meadowlands,Saint Louis County,139082
23567,69163,NE,Arnold,Custer County,321692
23568,56651,MN,Lengby,Mahnomen County,154236
23569,50008,IA,Allerton,Wayne County,77698
23571,96120,CA,Kirkwood,Alpine County,468445
23572,18829,PA,Pike Township,Bradford County,186718
23573,3817,NH,Tamworth,Carroll County,230632
23574,4471,ME,Orient,Aroostook County,181855
23575,89007,NV,Bunkerville,Clark County,324296
23576,12777,NY,Town Of Forestburgh,Sullivan County,310462
23577,48437,MI,Genesee,Genesee County,129468
23578,64430,MO,Clarksdale,DeKalb County,172503
23579,82923,WY,Pinedale,Sublette County,292972
23580,63534,MO,Callao,Macon County,141045
23581,6332,CT,Plainfield,Windham County,231504
23582,61771,IL,Secor,Woodford County,149569
23585,45779,OH,Racine,Meigs County,92419
23586,62949,IL,Hurst,Williamson County,44956
23587,72460,AR,Ravenden Springs,Randolph County,99275
23588,77538,TX,Devers,Liberty County,176948
23589,8340,NJ,Maurice River Township,Cumberland County,311838
23590,4760,ME,Monticello,Aroostook County,107539
23591,52135,IA,Clermont,Fayette County,114446
23592,68313,NE,Beaver Crossing,Seward County,199497
23593,58558,ND,Menoken,Burleigh County,350460
23594,20608,MD,Eagle Harbor,Prince Georges County,320119
23595,17035,PA,Tuscarora Township,Juniata County,199702
23597,19442,PA,East Pikeland Township,Chester County,473105
23599,72079,AR,Jefferson,Jefferson County,113733
23600,23962,VA,Charlotte Court House,Charlotte County,103369
23601,5847,VT,Lowell,Orleans County,157303
23602,4216,ME,Andover,Oxford County,155556
23603,12156,NY,Schodack,Rensselaer County,284065
23604,29377,SC,Startex,Spartanburg County,96554
23605,68004,NE,Bancroft,Cuming County,155366
23606,26755,WV,Rio,Hampshire County,148358
23607,32664,FL,Micanopy,Alachua County,238077
23608,65262,MO,Kingdom City,Callaway County,238463
23609,38924,MS,Cruger,Holmes County,85076
23610,83314,ID,Bliss,Gooding County,368628
23611,4774,ME,Allagash,Aroostook County,130679
23612,12760,NY,Town of Hancock,Delaware County,200596
23613,45330,OH,Camden,Preble County,117059
23614,71962,AR,Okolona,Clark County,63298
23615,43341,OH,New Bloomington,Marion County,149271
23616,50606,IA,Arlington,Fayette County,129752
23617,4453,ME,Maxfield,Penobscot County,134682
23618,57036,SD,Hurley,Turner County,195921
23619,47515,IN,Bristow,Perry County,174095
23620,71642,AR,Fountain Hill,Ashley County,56330
23621,87521,NM,Chamisal,Taos County,204295
23622,62445,IL,Montrose,Effingham County,81747
23623,97429,OR,Days Creek,Douglas County,340930
23624,39078,MS,Georgetown,Copiah County,64471
23625,66095,KS,Williamsburg,Franklin County,161267
23626,56575,MN,Ponsford,Becker County,352355
23627,43153,OH,South Solon,Madison County,152419
23628,77457,TX,Matagorda,Matagorda County,261280
23630,56248,MN,Herman,Grant County,119039
23631,50142,IA,Le Grand,Marshall County,126844
23632,18451,PA,Palmyra Township,Pike County,302232
23633,57241,SD,Hayti,Hamlin County,138203
23634,27866,NC,Pleasant Hill,Northampton County,90653
23635,77971,TX,Lolita,Jackson County,191183
23636,49052,MI,Fulton,Kalamazoo County,172090
23637,93666,CA,Dinuba,Tulare County,198791
23638,38567,TN,Hickman,Smith County,185197
23639,32530,FL,Milton,Santa Rosa County,184797
23640,15671,PA,Derry Township,Westmoreland County,154442
23641,89310,NV,Austin,Lander County,136995
23642,15551,PA,Upper Turkeyfoot Township,Somerset County,124678
23643,54211,WI,Fish Creek,Door County,309337
23644,4564,ME,Bristol,Lincoln County,415498
23645,31567,GA,West Green,Coffee County,128146
23646,51232,IA,Ashton,Osceola County,95223
23647,20645,MD,Issue,Charles County,431217
23649,47612,IN,Cynthiana,Posey County,123302
23650,52749,IA,Fruitland,Muscatine County,205683
23651,48765,MI,Turner,Arenac County,93299
23653,64474,MO,Osborn,DeKalb County,173041
23654,56260,MN,Maynard,Chippewa County,119810
23655,61442,IL,Keithsburg,Mercer County,53938
23656,14842,NY,Penn Yan,Yates County,245229
23657,95674,CA,Rio Oso,Sutter County,585464
23659,38370,TN,Saltillo,Hardin County,79497
23660,93673,CA,Kingsburg,Fresno County,209789
23661,63014,MO,Berger,Franklin County,202640
23662,37680,TN,Laurel Bloomery,Johnson County,91846
23663,56230,MN,Danube,Renville County,124792
23664,18070,PA,Upper Hanover Township,Montgomery County,289442
23665,83451,ID,Sugar City,Madison County,287307
23666,49762,MI,Naubinway,Mackinac County,137492
23667,31823,GA,Pine Mountain Valley,Harris County,174827
23668,38042,TN,Hickory Valley,Hardeman County,124598
23669,25106,WV,Henderson,Mason County,61354
23671,95043,CA,Paicines,San Benito County,850763
23672,97870,OR,Richland,Baker County,265535
23673,3448,NH,Gilsum,Cheshire County,232718
23675,66543,KS,Vassar,Osage County,159429
23676,14897,NY,Independence,Allegany County,68481
23677,2826,RI,Burrillville,Providence County,345965
23678,68628,NE,Clarks,Merrick County,173955
23680,8041,NJ,Springfield Township,Burlington County,373262
23681,50557,IA,Lehigh,Webster County,81766
23682,51436,IA,Breda,Carroll County,154672
23683,80832,CO,Ramah,El Paso County,397300
23684,84639,UT,Levan,Juab County,251485
23685,42123,KY,Austin,Barren County,169094
23686,56138,MN,Hills,Rock County,151610
23687,80510,CO,Allenspark,Boulder County,476614
23688,25958,WV,Charmco,Greenbrier County,44105
23689,50118,IA,Hartford,Warren County,170202
23690,13470,NY,Town Of Stratford,Fulton County,141150
23691,62339,IL,Golden,Adams County,99850
23692,20880,MD,Washington Grove,Montgomery County,535531
23693,12945,NY,Town Of Harrietstown,Franklin County,234157
23694,22436,VA,Caret,Essex County,195144
23695,68029,NE,Herman,Washington County,257606
23696,65790,MO,Pottersville,Ozark County,183342
23697,4653,ME,Tremont,Hancock County,353299
23699,96058,CA,Macdoel,Siskiyou County,90519
23700,65609,MO,Bakersfield,Ozark County,161293
23701,51531,IA,Elk Horn,Shelby County,125778
23702,87530,NM,El Rito,Rio Arriba County,209608
23703,56221,MN,Chokio,Stevens County,121080
23705,32330,FL,Quincy,Gadsden County,61932
23706,84782,UT,Veyo,Washington County,443253
23708,87832,NM,Socorro,Socorro County,163963
23709,52729,IA,Calamus,Clinton County,143524
23711,52731,IA,Charlotte,Clinton County,171356
23712,15410,PA,German Township,Fayette County,74414
23713,56742,MN,Oklee,Red Lake County,86689
23714,54526,WI,Ingram,Rusk County,127305
23716,52064,IA,Miles,Jackson County,128971
23717,18085,PA,Tatamy,Northampton County,253384
23718,56327,MN,Farwell,Douglas County,333310
23720,25617,WV,Amherstdale,Logan County,74461
23722,24265,VA,Keokee,Lee County,45077
23723,23076,VA,Mathews,Mathews County,295456
23724,22720,VA,Goldvein,Fauquier County,504858
23725,59018,MT,Clyde Park,Park County,450664
23728,16926,PA,Granville Township,Bradford County,192374
23729,60951,IL,Martinton,Iroquois County,115281
23730,55970,MN,Rose Creek,Mower County,224966
23731,56151,MN,Lake Wilson,Murray County,145312
23732,95943,CA,Glenn,Glenn County,661952
23733,26855,WV,Petersburg,Grant County,121453
