postal_code,State,City,CountyName,2021
74549,OK,Honobia,Pushmataha County,125298
12961,NY,Town Of Moriah,Essex County,118557
15616,PA,Greensburg,Westmoreland County,99731
78635,TX,Johnson City,Blanco County,842609
77460,TX,Wharton,Wharton County,153039
61475,IL,Sciota,McDonough County,82600
75772,TX,Maydelle,Cherokee County,94728
21641,MD,Denton,Caroline County,181737
5447,VT,Berkshire,Franklin County,160913
95417,CA,Branscomb,Mendocino County,449265
66741,KS,Garland,Bourbon County,106093
40808,KY,Big Laurel,Leslie County,37649
6091,CT,Hartland,Hartford County,337765
17729,PA,Leidy Township,Clinton County,97826
18039,PA,Durham Township,Bucks County,505078
93276,CA,Tupman,Kern County,172776
56654,MN,Loman,Koochiching County,149392
93623,CA,Fish Camp,Mariposa County,440076
44874,OH,Savannah,Ashland County,100532
51647,IA,Northboro,Page County,78617
65461,MO,Duke,Pulaski County,152436
83808,ID,Calder,Shoshone County,225919
97625,OR,Dairy,Klamath County,301756
21653,MD,Easton,Talbot County,318522
12069,NY,Florida,Montgomery County,132524
79748,TX,Knott,Howard County,242207
50570,IA,Ottosen,Humboldt County,138299
78960,TX,La Grange,Fayette County,374628
48896,MI,Mount Pleasant,Isabella County,96376
56680,MN,Spring Lake,Itasca County,190142
46786,IN,Wolcottville,Lagrange County,106299
82063,WY,Jelm,Albany County,288842
66782,KS,Scammon,Cherokee County,39013
15028,PA,South Versailles Township,Allegheny County,101021
18817,PA,Smithfield Township,Bradford County,158006
82059,WY,Granite Canon,Laramie County,458247
87580,NM,Tres Piedras,Taos County,363976
73556,OK,Martha,Jackson County,61965
86411,AZ,Kingman,Mohave County,250269
54430,WI,Antigo,Langlade County,149421
46965,IN,Kokomo,Howard County,182589
17083,PA,Quentin,Lebanon County,223691
13426,NY,Town Of Orwell,Oswego County,67608
13301,NY,Town of Boonville,Oneida County,234369
18239,PA,Hazle Township,Luzerne County,144283
12115,NY,Town of Chatham,Columbia County,452076
98536,WA,Hoquiam,Grays Harbor County,298256
31832,GA,Weston,Webster County,90520
18420,PA,Benton Township,Lackawanna County,217600
46704,IN,Fort Wayne,Allen County,120325
51550,IA,Magnolia,Harrison County,82161
13859,NY,Town of Unadilla,Otsego County,107250
52232,IA,Hartwick,Poweshiek County,130063
67475,KS,Ramona,Marion County,56451
74528,OK,Blanco,Pittsburg County,80359
99176,WA,Thornton,Whitman County,255519
48177,MI,Temperance,Monroe County,165742
47174,IN,Sulphur,Crawford County,96678
18921,PA,Nockamixon Township,Bucks County,336184
22723,VA,Madison,Madison County,311808
40849,KY,Evarts,Harlan County,37633
16245,PA,Redbank Township,Armstrong County,64888
65048,MO,Westphalia,Osage County,195391
73032,OK,Dougherty,Murray County,48296
14547,NY,Seneca,Ontario County,156634
76940,TX,Mereta,Tom Green County,121191
56166,MN,Revere,Redwood County,116164
43446,OH,Middle Bass,Ottawa County,240577
72546,AR,Drasco,Cleburne County,127122
5050,VT,Barnet,Caledonia County,174128
77473,TX,San Felipe,Austin County,175613
55950,MN,Lansing,Mower County,114471
43902,OH,Alledonia,Belmont County,115219
22743,VA,Etlan,Madison County,237970
30732,GA,Ranger,Gordon County,87280
15366,PA,Fallowfield Township,Washington County,98856
80463,CO,Mc Coy,Routt County,731818
81237,CO,Ohio City,Gunnison County,399949
13117,NY,Town Of Montezuma,Cayuga County,88057
42216,KY,Lewisburg,Logan County,81678
59456,MT,Ledger,Toole County,221796
12964,NY,Town Of Elizabethtown,Essex County,211670
46959,IN,Miami,Miami County,46833
82323,WY,Dixon,Carbon County,227502
4673,ME,Sedgwick,Hancock County,313126
16140,PA,Pulaski Township,Lawrence County,112162
12007,NY,Town of Coeymans,Albany County,272409
50218,IA,Patterson,Madison County,102577
74082,OK,Vera,Washington County,91874
73435,OK,Fox,Carter County,57347
4019,ME,Portland,Cumberland County,352717
68403,NE,Manley,Cass County,138812
46144,IN,Morristown,Shelby County,89774
12161,NY,Town Of Bethlehem,Albany County,217220
21130,MD,Aberdeen,Harford County,247993
40830,KY,Harlan,Harlan County,38717
82725,WY,Recluse,Campbell County,306602
65564,MO,Solo,Texas County,204804
14041,NY,Town Of Dayton,Cattaraugus County,55603
55601,MN,Beaver Bay,Lake County,208271
47034,IN,Napoleon,Ripley County,133256
18349,PA,Pocono Township,Monroe County,387608
63770,MO,Old Appleton,Cape Girardeau County,135829
60519,IL,Eola,DuPage County,242205
15781,PA,Young Township,Jefferson County,60969
7842,NJ,Rockaway Township,Morris County,377826
31003,GA,Allentown,Wilkinson County,97141
67364,KS,Tyro,Montgomery County,43257
89833,NV,Ruby Valley,Elko County,227681
24469,VA,Fort Defiance,Augusta County,188040
72841,AR,Harvey,Scott County,90020
46796,IN,Albion,Noble County,75218
67041,KS,Elbing,Butler County,154047
13342,NY,Town Of New Lisbon,Otsego County,155184
53947,WI,Marquette,Green Lake County,119651
81638,CO,Hamilton,Moffat County,335885
77623,TX,High Island,Galveston County,196610
56147,MN,Kenneth,Rock County,96896
68717,NE,Belden,Cedar County,83118
65603,MO,Stockton,Cedar County,190588
72332,AR,Edmondson,Crittenden County,49643
73487,OK,Tatums,Carter County,69333
50057,IA,Columbia,Lucas County,135611
62085,IL,Sawyerville,Macoupin County,38367
23389,VA,Melfa,Accomack County,193224
25853,WV,Rhodell,Raleigh County,22574
8095,NJ,Hammonton,Atlantic County,185436
93251,CA,Mc Kittrick,Kern County,127155
68659,NE,Rogers,Colfax County,210826
84031,UT,Hanna,Duchesne County,251381
49961,MI,Dollar Bay,Houghton County,93438
16213,PA,Callensburg,Clarion County,71159
83424,ID,Felt,Teton County,460508
15625,PA,Hempfield Township,Westmoreland County,112987
60945,IL,Iroquois,Iroquois County,68058
43905,OH,Saint Clairsville,Belmont County,60748
4686,ME,Wesley,Washington County,57707
14415,NY,Penn Yan,Yates County,146301
98852,WA,Winthrop,Okanogan County,367561
31623,GA,Argyle,Clinch County,55009
47247,IN,Jonesville,Bartholomew County,133647
24604,VA,Bishop,Tazewell County,36252
18460,PA,Dreher Township,Wayne County,196345
97125,OR,Banks,Washington County,697569
42457,KY,Waverly,Union County,79317
98566,WA,Humptulips,Grays Harbor County,175370
47160,IN,Corydon,Harrison County,126502
97626,OR,Fort Klamath,Klamath County,265926
49119,MI,Sawyer,Berrien County,141400
63439,MO,Emden,Shelby County,161016
75689,TX,Overton,Rusk County,81641
61857,IL,Fithian,Vermilion County,78059
21930,MD,Georgetown,Cecil County,295184
74576,OK,Wardville,Atoka County,123637
44088,OH,Madison,Lake County,158066
18012,PA,Lower Towamensing Township,Carbon County,167977
56434,MN,Aldrich,Wadena County,147031
95680,CA,Walnut Grove,Sacramento County,620484
44493,OH,Salem,Columbiana County,109558
15075,PA,Indiana Township,Allegheny County,172364
17749,PA,McEwensville,Northumberland County,160684
32683,FL,Otter Creek,Levy County,49413
32133,FL,Weirsdale,Marion County,157088
59002,MT,Acton,Yellowstone County,336788
64467,MO,Martinsville,Harrison County,163059
14479,NY,Ridgeway,Orleans County,92554
28552,NC,Lowland,Pamlico County,38532
15077,PA,Shippingport,Beaver County,116611
17077,PA,East Hanover Township,Lebanon County,182108
74530,OK,Bromide,Johnston County,112191
23426,VA,Hallwood,Accomack County,81657
66859,KS,Lost Springs,Marion County,78499
18223,PA,Hazle Township,Luzerne County,80618
45855,OH,Latty,Paulding County,64669
28583,NC,Stonewall,Pamlico County,105099
45861,OH,Oakwood,Paulding County,51121
15778,PA,Timblin,Jefferson County,45337
76678,TX,Prairie Hill,Limestone County,133610
13784,NY,New York,Cortland County,111700
74034,OK,Hallett,Pawnee County,58105
87046,NM,La Jara,Sandoval County,150729
44881,OH,Bucyrus,Crawford County,114637
78391,TX,Tynan,Bee County,116955
45809,OH,Gomer,Allen County,112909
82243,WY,Veteran,Goshen County,334478
26282,WV,Monterville,Randolph County,51997
43433,OH,Port Clinton,Ottawa County,89414
76654,TX,Leroy,McLennan County,157350
60437,IL,Kinsman,Grundy County,162234
64022,MO,Dover,Lafayette County,130020
82934,WY,Granger,Sweetwater County,90776
18459,PA,South Canaan Township,Wayne County,195436
53501,WI,Rock,Rock County,165012
73437,OK,Graham,Carter County,43315
19564,PA,Richmond Township,Berks County,189114
28720,NC,Lake Lure,Rutherford County,305110
35774,AL,Paint Rock,Jackson County,60855
8039,NJ,South Harrison Township,Gloucester County,240153
96774,HI,Ookala,Hawaii County,477355
49717,MI,Alanson,Emmet County,643761
43928,OH,Jacobsburg,Belmont County,63771
82215,WY,Hartville,Platte County,177454
12195,NY,Town Of New Lebanon,Columbia County,241105
16730,PA,Smethport,McKean County,68785
15779,PA,Derry Township,Westmoreland County,81958
43030,OH,Thornville,Perry County,188295
51554,IA,Mineola,Mills County,160842
21721,MD,Smithsburg,Washington County,141858
56363,MN,Pease,Mille Lacs County,123710
18946,PA,Buckingham Township,Bucks County,557022
13345,NY,Town Of Greig,Lewis County,165762
88053,NM,Silver City,Grant County,176442
12024,NY,Town of Chatham,Columbia County,288299
96031,CA,Etna,Siskiyou County,229707
87581,NM,La Madera,Rio Arriba County,187324
68324,NE,Burr,Otoe County,176603
84772,UT,Summit,Iron County,385182
12915,NY,Bellmont,Franklin County,113723
47958,IN,Mellott,Fountain County,76950
58426,ND,Courtenay,Stutsman County,76778
54985,WI,Oshkosh,Winnebago County,119438
65484,MO,Huggins,Texas County,216680
99363,WA,Wallula,Walla Walla County,166307
47123,IN,English,Crawford County,106737
35767,AL,Huntsville,Madison County,313935
52036,IA,Delaware,Delaware County,116686
36763,AL,Myrtlewood,Marengo County,62263
72555,AR,Marcella,Stone County,111312
59746,MT,Polaris,Beaverhead County,285695
47434,IN,Bloomington,Monroe County,154140
99020,WA,Cheney,Spokane County,261660
5469,VT,Monkton,Addison County,325200
45131,OH,Higginsport,Brown County,90743
65664,MO,Ash Grove,Greene County,100373
21624,MD,Saint Michaels,Talbot County,334803
14827,NY,Erwin,Steuben County,79405
77969,TX,Edna,Jackson County,159809
22711,VA,Banco,Madison County,259768
76364,TX,Harrold,Wilbarger County,103271
24714,WV,Beeson,Mercer County,77077
50673,IA,Stout,Grundy County,103341
21626,MD,Crapo,Dorchester County,99097
79380,TX,Littlefield,Lamb County,93449
59351,MT,Olive,Powder River County,270402
47367,IN,Muncie,Delaware County,86839
65654,MO,Freistatt,Lawrence County,92682
44639,OH,Leesville,Carroll County,54820
72052,AR,Garner,White County,44611
68458,NE,Virginia,Gage County,121281
96010,CA,Big Bar,Trinity County,288011
5460,VT,Highgate,Franklin County,208674
75848,TX,Streetman,Freestone County,112308
17355,PA,Railroad,York County,202242
81522,CO,Whitewater,Mesa County,297047
95646,CA,Kirkwood,Alpine County,595217
51009,IA,Calumet,O Brien County,61603
44861,OH,Tiffin,Seneca County,83953
63079,MO,Sullivan,Washington County,147099
18086,PA,Lehigh Township,Northampton County,257379
58058,ND,Mantador,Richland County,69889
72075,AR,Jacksonport,Jackson County,58201
87749,NM,Cimarron,Colfax County,165895
15492,PA,Perry Township,Fayette County,94304
51008,IA,Brunsville,Plymouth County,118330
78952,TX,La Grange,Fayette County,134097
42463,KY,Wheatcroft,Webster County,31894
93605,CA,Big Creek,Fresno County,515414
47869,IN,Farmersburg,Sullivan County,86989
76369,TX,Electra,Wichita County,129020
73043,OK,Greenfield,Blaine County,28133
59929,MT,Proctor,Lake County,516391
56568,MN,Nielsville,Polk County,114211
55968,MN,Reads Landing,Wabasha County,159956
68438,NE,Martell,Lancaster County,187119
76373,TX,Oklaunion,Wilbarger County,76612
16939,PA,Hamilton Township,Tioga County,81022
47463,IN,Bloomington,Monroe County,191625
60920,IL,Campus,Livingston County,82976
72838,AR,Gravelly,Yell County,63412
13113,NY,Meridian,Cayuga County,117868
71831,AR,Saratoga,Hempstead County,51393
89834,NV,Tuscarora,Elko County,80457
84329,UT,Park Valley,Box Elder County,220823
15780,PA,Perry Township,Jefferson County,52473
21675,MD,Wingate,Dorchester County,67913
73555,OK,Manitou,Tillman County,33160
46946,IN,North Manchester,Wabash County,59181
55977,MN,Taopi,Mower County,287520
68445,NE,Swanton,Saline County,56786
47982,IN,State Line,Warren County,88666
78585,TX,Falcon Heights,Starr County,76497
5768,VT,Rupert,Bennington County,243078
18251,PA,Sugarloaf Township,Luzerne County,182199
52566,IA,Kirkville,Wapello County,56773
63833,MO,Catron,New Madrid County,95283
59732,MT,Twin Bridges,Madison County,421004
17343,PA,Cashtown-Mcknightstown,Adams County,208434
57449,SD,Houghton,Brown County,188115
40843,KY,Holmes Mill,Harlan County,36290
68816,NE,Archer,Merrick County,204597
4082,ME,Windham,Cumberland County,429454
82714,WY,Devils Tower,Crook County,379239
97406,OR,Agness,Curry County,396085
50605,IA,Aredale,Butler County,63157
13020,NY,Town of Fabius,Onondaga County,149502
46502,IN,Warsaw,Kosciusko County,134721
97144,OR,Timber,Washington County,424973
97859,OR,Pendleton,Umatilla County,203398
22730,VA,Culpeper,Culpeper County,326841
29493,SC,Williams,Colleton County,85447
63783,MO,Uniontown,Perry County,197849
76565,TX,Pottsville,Hamilton County,507175
73757,OK,Lucien,Garfield County,128834
64458,MO,Martinsville,Harrison County,152149
23304,VA,Smithfield,Isle of Wight County,248281
83533,ID,Nezperce,Lewis County,352316
47458,IN,Bloomington,Monroe County,152104
72165,AR,Bradford,White County,74532
74468,OK,Wainwright,Muskogee County,133291
53817,WI,Prairie du Chien,Crawford County,109461
23302,VA,Assawoman,Accomack County,254327
35119,AL,Gardendale,Jefferson County,87183
12736,NY,Town Of Fremont,Sullivan County,280429
89823,NV,Halleck,Elko County,260643
49873,MI,Perronville,Menominee County,108651
82332,WY,Savery,Carbon County,210338
83465,ID,Leadore,Lemhi County,443506
1343,MA,Florida,Berkshire County,209148
44080,OH,West Farmington,Trumbull County,215951
83463,ID,Gibbonsville,Lemhi County,302577
65282,MO,Santa Fe,Monroe County,134155
38324,TN,Clarksburg,Carroll County,50418
15448,PA,South Huntingdon Township,Westmoreland County,80660
84073,UT,Talmage,Duchesne County,300254
46146,IN,Homer,Rush County,96956
47924,IN,Lafayette,Tippecanoe County,129922
50652,IA,Lincoln,Tama County,73550
14876,NY,Reading,Schuyler County,127040
14856,NY,Town of Bath,Steuben County,113095
13847,NY,Tompkins,Delaware County,76328
25920,WV,Lester,Raleigh County,42840
13649,LA,New Orleans,Orleans Parish,57783
61831,IL,Collison,Vermilion County,98288
80754,CO,Stoneham,Weld County,453530
18971,PA,Telford,Montgomery County,322014
14708,NY,Town Of Alma,Allegany County,61961
83842,ID,Medimont,Kootenai County,499977
17580,PA,West Earl Township,Lancaster County,250368
81329,CO,Hesperus,La Plata County,247409
16911,PA,Bloss Township,Tioga County,99517
48874,MI,Ashley,Gratiot County,67790
68330,NE,Cordova,Seward County,97073
54654,WI,Eastman,Crawford County,120649
18455,PA,Preston Township,Wayne County,188704
48816,MI,Howell,Livingston County,215312
96133,CA,Coleville,Mono County,245968
43531,OH,Pioneer,Williams County,60126
72540,AR,Guion,Izard County,70207
47324,IN,Boston,Wayne County,83065
81059,CO,Model,Las Animas County,192421
52219,IA,Prairieburg,Linn County,120730
61419,IL,Bishop Hill,Henry County,85193
47366,IN,Straughn,Henry County,81031
76865,TX,Norton,Runnels County,94670
43070,OH,De Graff,Logan County,92304
8504,NJ,Princeton,Mercer County,393293
76253,TX,Myra,Cooke County,98058
61079,IL,Durand,Winnebago County,94014
74438,OK,Checotah,McIntosh County,102544
96108,CA,New Pine Creek,Modoc County,197469
43414,OH,Bowling Green,Wood County,110081
50551,IA,Jolley,Calhoun County,86803
98845,WA,Palisades,Douglas County,324204
75865,TX,Groveton,Trinity County,264497
96115,CA,Lake City,Modoc County,234047
87516,NM,Chama,Rio Arriba County,220319
13093,NY,Town Of Scriba,Oswego County,152289
76526,TX,Gatesville,Coryell County,58195
45172,OH,Sinking Spring,Highland County,58289
25977,WV,Meadow Bridge,Fayette County,50599
44640,OH,Alliance,Stark County,126987
97911,OR,Juntura,Malheur County,129399
54207,WI,Collins,Manitowoc County,134617
53540,WI,Lone Rock,Richland County,126793
92318,CA,Loma Linda,San Bernardino County,411507
72339,AR,Gilmore,Crittenden County,38882
62359,IL,Paloma,Adams County,119501
83542,ID,Lucile,Idaho County,375314
99039,WA,Waverly,Spokane County,225715
73743,OK,Hillsdale,Garfield County,55477
30412,GA,Alston,Montgomery County,108965
46183,IN,Indianapolis,Marion County,141936
71677,AR,Winchester,Drew County,46084
69039,NE,Moorefield,Frontier County,154948
16253,PA,Mahoning Township,Armstrong County,68013
28537,NC,Hobucken,Pamlico County,58316
97751,OR,Paulina,Crook County,559471
72311,AR,Aubrey,Lee County,30689
43346,OH,Waynesfield,Auglaize County,54803
61043,IL,Davis Junction,Ogle County,118680
61258,IL,Hooppole,Henry County,52998
50104,IA,Gibson,Keokuk County,95611
83238,ID,Geneva,Bear Lake County,303622
83438,ID,Parker,Fremont County,238942
49883,MI,Seney,Schoolcraft County,75078
61479,IL,Speer,Stark County,120128
19423,PA,Worcester Township,Montgomery County,419931
71922,AR,Antoine,Pike County,71931
47344,IN,Greensboro,Henry County,79844
56688,MN,Wirt,Itasca County,112138
21790,MD,Tuscarora,Frederick County,395723
13404,NY,Town Of Martinsburg,Lewis County,103400
56328,MN,Little Falls,Morrison County,116188
80745,CO,Padroni,Logan County,177808
89017,NV,Alamo,Lincoln County,320196
68747,NE,McLean,Pierce County,272725
13475,NY,Stark,Herkimer County,119230
46916,IN,Delphi,Carroll County,50934
72749,AR,Morrow,Washington County,196947
82217,WY,Hawk Springs,Goshen County,247608
25849,WV,Lester,Raleigh County,28964
71722,AR,Bluff City,Nevada County,49645
77440,TX,Palacios,Matagorda County,213015
83253,ID,May,Lemhi County,352791
13675,NY,La Fargeville,Jefferson County,135384
68440,NE,Steele City,Jefferson County,50805
80755,CO,Vernon,Yuma County,262139
14039,NY,Middlebury,Wyoming County,147185
14863,NY,Town Of Hector,Schuyler County,141441
17945,PA,Butler Township,Schuylkill County,28128
47617,IN,Richland,Spencer County,105753
16672,PA,Broad Top Township,Bedford County,83425
14083,NY,Java,Wyoming County,147402
45350,OH,North Star,Darke County,138530
18246,PA,Black Creek Township,Luzerne County,101521
